compare,timestampA,timestampB,hungarian
196,2016-06-27_15-09-30,2016-06-28_13-27-17,0.8036015135194855
197,2016-06-28_13-27-17,2016-06-28_15-45-15,0.7959468351098828
198,2016-06-28_15-45-15,2016-06-28_17-43-56,0.7877626050420167
199,2016-06-28_17-43-56,2016-07-01_15-00-13,0.7823003865550525
200,2016-07-01_15-00-13,2016-07-19_18-32-56,0.7907790549169856
201,2016-07-19_18-32-56,2016-07-22_09-19-36,0.804728982300885
202,2016-07-22_09-19-36,2016-08-16_16-45-48,0.7958333333333335
203,2016-08-16_16-45-48,2016-10-31_22-17-41,0.7977743775212127
204,2016-10-31_22-17-41,2016-11-01_10-03-33,0.8015618314077878
205,2016-11-01_10-03-33,2016-11-04_20-52-57,0.8040489944373129
206,2016-11-04_20-52-57,2016-11-22_03-38-15,0.8047603644401318
207,2016-11-22_03-38-15,2017-03-01_15-25-44,0.8021470746108424
208,2017-03-01_15-25-44,2017-03-09_21-02-40,0.7956521739130435
