csvheader","CompareNumber,TimestampA,TimestampB,ClausesA, ClausesB, Added, Removed, SizeDiff, absSizeDiff, changedTotal
0,2015-06-26_18-38-56,2015-06-26_23-03-00,306,307,2,1,1,1,3
1,2015-06-26_23-03-00,2015-06-26_23-04-41,307,312,18,13,5,5,31
2,2015-06-26_23-04-41,2015-06-26_23-05-18,312,313,2,1,1,1,3
3,2015-06-26_23-05-18,2015-06-29_15-01-39,313,313,0,0,0,0,0
4,2015-06-29_15-01-39,2015-06-29_16-17-30,313,314,22,21,1,1,43
5,2015-06-29_16-17-30,2015-06-29_16-29-46,314,312,25,27,-2,2,52
6,2015-06-29_16-29-46,2015-06-29_17-08-49,312,309,2,5,-3,3,7
7,2015-06-29_17-08-49,2015-06-29_18-57-25,309,287,10,32,-22,22,42
8,2015-06-29_18-57-25,2015-06-30_14-20-41,287,287,0,0,0,0,0
9,2015-06-30_14-20-41,2015-06-30_14-59-31,287,287,4,4,0,0,8
10,2015-06-30_14-59-31,2015-06-30_17-33-39,287,276,6,17,-11,11,23
11,2015-06-30_17-33-39,2015-06-30_18-40-26,276,279,19,16,3,3,35
12,2015-06-30_18-40-26,2015-06-30_19-23-17,279,279,0,0,0,0,0
13,2015-06-30_19-23-17,2015-07-02_11-02-35,279,287,8,0,8,8,8
14,2015-07-02_11-02-35,2015-07-02_14-40-09,287,285,0,2,-2,2,2
15,2015-07-02_14-40-09,2015-07-02_18-39-42,285,300,51,36,15,15,87
16,2015-07-02_18-39-42,2015-07-02_18-48-59,300,300,0,0,0,0,0
17,2015-07-02_18-48-59,2015-07-06_10-50-32,300,300,0,0,0,0,0
18,2015-07-06_10-50-32,2015-07-06_11-47-21,300,312,14,2,12,12,16
19,2015-07-06_11-47-21,2015-07-06_15-16-16,312,314,2,0,2,2,2
20,2015-07-06_15-16-16,2015-07-06_17-48-29,314,322,11,3,8,8,14
21,2015-07-06_17-48-29,2015-07-06_18-41-52,322,328,6,0,6,6,6
22,2015-07-06_18-41-52,2015-07-07_18-42-03,328,330,2,0,2,2,2
23,2015-07-07_18-42-03,2015-07-07_19-50-10,330,330,0,0,0,0,0
24,2015-07-07_19-50-10,2015-08-19_17-43-58,330,925,730,135,595,595,865
25,2015-08-19_17-43-58,2015-08-19_18-14-01,925,928,3,0,3,3,3
26,2015-08-19_18-14-01,2015-08-21_13-54-55,928,930,2,0,2,2,2
27,2015-08-21_13-54-55,2015-08-21_15-12-03,930,934,4,0,4,4,4
28,2015-08-21_15-12-03,2015-08-21_18-50-17,934,936,3,1,2,2,4
29,2015-08-21_18-50-17,2015-08-24_10-34-05,936,943,7,0,7,7,7
30,2015-08-24_10-34-05,2015-08-24_15-13-45,943,951,8,0,8,8,8
31,2015-08-24_15-13-45,2015-08-24_16-11-34,951,955,17,13,4,4,30
32,2015-08-24_16-11-34,2015-08-25_09-35-03,955,952,0,3,-3,3,3
33,2015-08-25_09-35-03,2015-08-26_16-01-27,952,964,12,0,12,12,12
